700	200					計算	基本攻撃力	攻撃力増幅	クリティカルダメージ増幅	一般攻撃力	スキルダメージ増幅	近距離攻撃力	防御力	武力	ガード貫通	一般ダメージ増幅	気絶的中	気絶抵抗	絶対回避	クリティカル発生率	状態異常抵抗	MP回復	防御貫通	状態異常的中	PvP攻撃力	PvPクリティカル発生率	治癒量増加	硬直	近距離クリティカル発生率	魔法クリティカル発生率	活力	忍耐	聡明	硬直耐性	武器攻撃力	命中	ガード	クリティカル抵抗	クリティカルダメージ耐性	HP回復	最大HP	ポーション回復量	スキルダメージ耐性	一般ダメージ耐性	水属性追加ダメージ	風属性追加ダメージ	土属性追加ダメージ	火属性追加ダメージ	詠唱速度	武器攻撃力増幅	追加ダメージ	遠距離攻撃力	PvE攻撃力	最大MP	治癒量増幅	魔法攻撃力	攻撃力耐性	武器ブロック	追加ダメージ減少	凍結抵抗	鈍化抵抗	失明抵抗	武器攻撃力耐性	麻痺抵抗	沈黙抵抗	受ける治癒量増加	カバン最大重量	HP絶対回復	PvE防御力	PvEクリティカル抵抗	受ける治癒量増幅	PvPクリティカル抵抗	MP絶対回復	遠距離クリティカル発生率	PvP防御力	一般防御力
https://lh3.googleusercontent.com/x_qgzvO4XM6nVqcCdgpukArF6edxOaaiVCznHrTQX7m0r1_vuY6JTZnpSXbkyVZvsIjnJzux82DM52M1y1OY8X1blIZVlk86sESpVJvMW9I=w120	虚無の囁きのホーズ	0古代	14下装備	防御力:27,絶対回避:8,MP回復:24,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,クリティカル抵抗:4.6%,クリティカルダメージ増幅:9.1%,武器ブロック:14	セット装備:[虚無の囁き装備]	1832.88	0	0	0.091	0	0	0	27	0	0	0	0	0	8	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/0HlYIjwiIc2ywO85ZH7NBmXEZpgI5GLpf18kpKy3Ig-NwJio5kXCkmloTP2m16h5FrM7VdL-ulkrQp16QAbtfYv9q83HGFjn6kVZmSFWtpp9=w120	静寂な大海のマント	0古代	16マント	防御力:17,絶対回避:8,攻撃力耐性:6.0%,スキルダメージ耐性:9.4%,ガード:4.8%,一般ダメージ増幅:5.5%,武器ブロック:8	-	1684.4	0	0	0	0	0	0	17	0	0	0.055	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/i1Tsq9_-PL6uLtlwbQRo73f1UMC4EpeDtvoR4fRIPpOslsf7Tg9N4J7gUy12a6x4MWcR9Q8W6MKyLgIKgZfqCZwY3A9JE2zWmmBt8gy1ENVwrA=w120	眠る闇の鎧	0古代	13上装備	防御力:17,絶対回避:8,攻撃力耐性:6.0%,一般ダメージ耐性:5.5%,スキルダメージ耐性:6.0%,気絶抵抗:6.8%,クリティカル発生率:3.4%,武器ブロック:8	-	1680	0	0	0	0	0	0	17	0	0	0	0	0.068	8	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0.06	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/IwFSjcm7cTYaYygMveiuDmlN4EzOBrT_OZx_LxR0SBJVXSlJNC9cMvqKU0sBNfe0XJdEZ8WRrnWkbUeRMCTdGNwJ-lO8ZC-rlG5CrvRldvDs=w120	忘れられた女神の靴	0古代	15足	防御力:22,絶対回避:8,攻撃力増幅:7.0%,攻撃力耐性:6.0%,スキルダメージ耐性:10.6%,気絶抵抗:10.0%,武器ブロック:10	セット装備:[忘れられた装備]	1778	0	0.07	0	0	0	0	22	0	0	0	0	0.1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/gF4in2NsH6c2LG2LwR__MO0uSD6tMpVjpEJx-WQl-vlaHhqfUZfQLkLd0dGVeXT-0VhxMSFQPLdS1v6awnGrqYZ6aCYhZn8Os1cARy5pjC6E=w120	忘れられた女神の鎧	0古代	13上装備	防御力:22,絶対回避:8,攻撃力増幅:7.0%,攻撃力耐性:10.6%,スキルダメージ耐性:6.0%,クリティカル抵抗:5.0%,武器ブロック:10	セット装備:[忘れられた装備]	1778	0	0.07	0	0	0	0	22	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Wddvli0wYILCkkdll8K-OTMYiWj2IIxDhWgzBBmTJov35vmV7uzBFFnibpainljJ-UfuD1HQoqr1IqQ0eVyqwSgCu89PDFUw5SZIIIsv2b9G=w120	魂の追跡者のボトムス	0古代	14下装備	防御力:22,絶対回避:8,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,ガード:6.4%,気絶抵抗:10.0%,クリティカル発生率:5.0%,武器ブロック:10	-	1680	0	0	0	0	0	0	22	0	0	0	0	0.1	8	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/KLxhNIElnnx7EPgJpXTiNK_EJhyMuFqa84BbKsvgzaCvR5q_NNrL8OJrRyy114NdsJU7hKMbEsmIZe7Cjxyds6I1wvwV2F6kxwppSh5X52HhqA=w120	傲慢な注視者のグローブ	0古代	12手	防御力:17,絶対回避:8,最大HP:339,攻撃力増幅:2.1%,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,クリティカル抵抗:3.4%,武器ブロック:8	-	1709.4	0	0.021	0	0	0	0	17	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	339	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/jcPYD1RWTcPRnzw5RXfIXVFu4elP7USGdNnOVnZHgm5mKdn0J99poJ_OLSoaDvUDOe5_-KdIH3LLlm-MP9Yuin-LBrc98PGZn_lOgvVDsCvd=w120	静かな信念のゲートル	0古代	14下装備	防御力:17,絶対回避:8,スキルダメージ増幅:3.4%,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,状態異常抵抗:6.8%,クリティカルダメージ耐性:6.8%,武器ブロック:8	-	1686.8	0	0	0	0	0.034	0	17	0	0	0	0	0	8	0	0.068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/wwBZjWy_-b3znT26_SeM6TWa7-4O1bJmuqYle-QXlqWriAbc8XIVkMDKmgjNs4v56PxkEL10D5CecF4bAIFAEWUCQ--CML61XozwFnA0EwQcvA=w120	忘れられた女神のガントレット	0古代	12手	防御力:22,絶対回避:8,ガード貫通:7.0%,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,クリティカルダメージ耐性:10.0%,忍耐:5,武器ブロック:10	セット装備:[忘れられた装備]	1680.7	0	0	0	0	0	0	22	0	0.07	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0.1	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Bs5s5qDMWl2mK1UxfBTM-0G72WqMVfJv3efqa1xWjOKQcB58-EbkQnzjG5y9VQvaXpe9Qo2-TWqxRbp5HoTbj6HlyQh1mfH-dWug05U1dUBB=w120	忘れられた女神のヘルム	0古代	11頭	防御力:22,絶対回避:8,最大HP:497,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,気絶抵抗:9.1%,クリティカル発生率:5.0%,武器ブロック:10	セット装備:[忘れられた装備]	1680	0	0	0	0	0	0	22	0	0	0	0	0.091	8	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/8xSbfhRVnUMPsg-ZVSeIquiYjbm33gkCATLDlV7jzZI-qTZ4kq4fyHuVnf7Q369XcIgHaNAY-ZYAvazjjnSF6xGsNFpoQtX0J2k-iTsS1lRs=w120	封印された戦争のブーツ	0古代	15足	防御力:17,絶対回避:8,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,状態異常抵抗:6.8%,クリティカル抵抗:3.4%,一般ダメージ増幅:5.5%,武器ブロック:8	-	1684.4	0	0	0	0	0	0	17	0	0	0.055	0	0	8	0	0.068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/R7xebYMQgy0WlKRBZqlR3zJaJaRPLtc8XZ8iL8jpstjNVSgdj4CrSG3EQzQJX-lHFs_yewu4I935PvH1Vp5a121M3caNIE2q7n1yxEatCG0=w120	静かな絶対者のガントレット	0古代	12手	防御力:32,絶対回避:8,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,気絶抵抗:6.8%,クリティカル抵抗:5.5%,武器ブロック:18,武器攻撃力増幅:5.5%	-	1757	0	0.055	0	0	0	0	32	0	0	0	0	0.068	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0	0	0	0	0.06	0	0	0	0	0	0	0.055	0	0	0	0	0	0	0.06	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/OV2K20VtwFfiEgvNpWdNZR5-vD2Yfy6GILjMnntF5ltogKmrSpvN9VjwvzAbN4w6fd77h9trCTU_3XD14X9z8_8Vx0T0KXPw5K_YnYwzBYuI=w120	虐殺者のマント	0古代	16マント	防御力:27,絶対回避:8,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,気絶抵抗:10.0%,クリティカル抵抗:5.0%,クリティカルダメージ増幅:10.0%,武器ブロック:14	-	1848	0	0	0.1	0	0	0	27	0	0	0	0	0.1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Rivz7R7dfbmrRbDvea9eHo1bVseR9B0lk8ovbsgxzNG4XXCSPyJGN37B9R5jHuwoZZBYQxaRn6BmKv0Mkbhrg73zuhwQD0Ec8LnpyHqBMsSY=w120	封印された戦争のヘルム	0古代	11頭	防御力:17,絶対回避:8,攻撃力耐性:8.1%,スキルダメージ耐性:6.0%,クリティカル抵抗:3.4%,クリティカルダメージ増幅:6.8%,武器ブロック:8	-	1794.24	0	0	0.068	0	0	0	17	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/kiNcm34TPdlG7hiG36MJ6b7Xfoe76HfvmiBK5LwtOiQdncS-G4GsLai21UYGu4FaIs1xcMsYzMAHXuOM6Qkd7lNuoIUBcPXj6723k5Jo8OjF-Q=w120	静かな絶対者のヘルム	0古代	11頭	防御力:32,絶対回避:8,スキルダメージ増幅:5.5%,攻撃力耐性:6.0%,スキルダメージ耐性:11.5%,一般ダメージ増幅:8.7%,武器ブロック:18	-	1697.96	0	0	0	0	0.055	0	32	0	0	0.087	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/bS69TMU2m6qWksPumUPCqAywoh9B16cqdfqJnC29LKG7ZFJUfTgsplZZzikjLc3Ff0Vzivcxku6qocUZbBf5Murv6FYjGEPbTRthFapgI0IQqA=w120	眠りの星のチュニック	0古代	13上装備	防御力:32,絶対回避:8,スキルダメージ増幅:5.5%,追加ダメージ減少:9,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,一般ダメージ増幅:8.7%,武器ブロック:18	-	1697.96	0	0	0	0	0.055	0	32	0	0	0.087	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/PUvOTEpC5KkRnxBbibilh9mRz0H1hrOVznfr-cfjUWbApR6SJYcbHbZpI-5mKNcQVoKY3DI8guOYdakrTBTRwcap42UFxZUfkhsr6disVUvU=w120	不穏な闇の靴	0古代	15足	防御力:32,絶対回避:8,攻撃力増幅:3.3%,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%,クリティカルダメージ増幅:10.9%,武器ブロック:29	-	1914.3558	0	0.033	0.109	0	0	0	32	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/9zWND1yAAxBeSyS3cLuIN2ak1OEdF39S-HseKy9aN5B9bntDOnw4jHq6JKFiE7cJgQ8DC-hG1_pvmKBgdsKTlkIqMPhmRip3I9Ry3xd2b1M=w120	忘れられた星のクローク	0古代	16マント	防御力:32,絶対回避:8,攻撃力増幅:3.3%,一般ダメージ耐性:8.7%,クリティカルダメージ耐性:10.9%,武器ブロック:18,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%	-	1726.2	0	0.033	0	0	0	0	32	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109	0	0	0	0.06	0.087	0	0	0	0	0	0	0	0	0	0	0	0	0.06	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/MUKWUmiIvGlqYK1hGAfZ_PNFSNZLHABcJGEVLhvwqsT7qDxhgRlkjRfWzJCmW3b-V9Imu04kHKohqkoTRemBwCt1jhadNF8pb5bOAgBqWQJz=w120	封印された暗黒のゲートル	0古代	14下装備	防御力:32,絶対回避:8,スキルダメージ増幅:5.5%,一般ダメージ増幅:8.7%,状態異常的中:10.9%,武器ブロック:18,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%	-	1697.96	0	0	0	0	0.055	0	32	0	0	0.087	0	0	8	0	0	0	0	0.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/w6m0Vrj6FdIWEsXI3-Ny8PmNofe0PktOchUScmUk_911In4pWC73ZzVjnOH8fZwuG_nHdMcsvOSZQB5fCcvw_ZkG_tGUjf9dYU9EAzGkjAO1=w120	眠る混沌のサークレット	0古代	11頭	防御力:37,絶対回避:8,クリティカルダメージ増幅:8.2%,一般ダメージ増幅:6.5%,スキルダメージ耐性:10.1%,凍結抵抗:15.0%,武器ブロック:22,攻撃力耐性:6.0%	-	1823.3864	0	0	0.082	0	0	0	37	0	0	0.065	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	22	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/7GFlJ_vp_SipxATxAVcaG47NPtbuvn0OcRE8QRm3DXXWaIBrfwQVDmvT1ueUgmMedsEUOwhIvAy0YK5IZoc04ZnX4MEcqHD2IEhnDKp5bUxbTQ=w120	封印された信念のチュニック	0古代	13上装備	防御力:37,絶対回避:8,スキルダメージ増幅:4.1%,クリティカル抵抗:4.1%,一般ダメージ耐性:6.5%,鈍化抵抗:15.0%,武器ブロック:22,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%	-	1688.2	0	0	0	0	0.041	0	37	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0	0	0	0	0.06	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0.06	22	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/sCNzDKSWK_2v31Z_FME0jeMV0Fu9V6fQCFWeNn_EwHJ78YaU2zBVZiSFHuJuFLdq2Nv613XJIEht5s3XFOb6j0M44chpWt39gxywAr9Go4Psyg=w120	静寂な神聖のグローブ	0古代	12手	防御力:37,絶対回避:8,武器攻撃力増幅:2.5%,スキルダメージ耐性:10.1%,クリティカル抵抗:4.3%,失明抵抗:15.0%,武器ブロック:22,攻撃力耐性:6.0%	-	1715	0	0.025	0	0	0	0	37	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0	0	0	0	0.101	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0.06	22	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/LV5XVUsi1YJzAF1Q8BXsEPhqKDWixjjb-u62vlfMdpbg3yiSGHiEVz6FZyaZyttmV_6bLeKWfiun11cxHLwD2CjtChketWNz-M7Y-JbyAnWX=w120	インスペクターホーズ	0古代	14下装備	防御力:37,絶対回避:8,攻撃力増幅:2.5%,クリティカルダメージ耐性:8.2%,武器攻撃力耐性:2.5%,麻痺抵抗:15.0%,武器ブロック:22,攻撃力耐性:6.0%,スキルダメージ耐性:6.0%	-	1715	0	0.025	0	0	0	0	37	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	22	0	0	0	0	0.025	0.15	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/eVAP3026VFDbtjX58bdE1p6Y2iCBnNsEIDnXeUPTecCNr26qCoHMnpU_AgMy3Yld9JIKmYQqK4KaIM4VhCU-b00kSbgrVY7GUysdpsdumcGK=w120	イグナスの靴	0古代	15足	防御力:37,絶対回避:8,スキルダメージ増幅:4.1%,攻撃力耐性:8.5%,ガード:5.7%,沈黙抵抗:15.0%,武器ブロック:22,スキルダメージ耐性:6.0%	-	1688.2	0	0	0	0	0.041	0	37	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	22	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/_q0wde538NFZclAgBJp4R2U_vKPNbJXZawbVoVoa5_AHCpbe3F_UiH0hQ47RAgtlPEjS--Yk7VANHjk2q90Ec68moa_XopGkGPfgqoOKU0I5=w120	レナの髪飾り	1英雄	11頭	防御力:8,絶対回避:4,MP回復:17,受ける治癒量増加:7,活力:3	セット装備:[レナ装備]	1680	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	17	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/WHx1ePRrK8_mcvDPwiR83zMBgFBq_rJ_kDisgkGEY9FXZqmsvFGVb9wy0sYGGPpnJDRx-2ArTuIstCjjW4N4c-COGDzmN31LfXDsj71azN9l=w120	ルーカスのヘルム	1英雄	11頭	防御力:9,絶対回避:4,気絶的中:4.5%,クリティカルダメージ耐性:3.9%,武力:3	セット装備:[ルーカス装備]	1680	0	0	0	0	0	0	9	3	0	0	0.045	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/XQT6CPF3iNU-6IHTFq-n20cRnvEavwDMg9c2YvNSi_IWgtl6nyrXx-hKFVTfC592zQR5_CVAEnz8EyiRGhQ-vaP0I3egVNaxQ1WLr5Czhnkr=w120	テシアンのヘルム	1英雄	11頭	防御力:10,絶対回避:4,攻撃力耐性:3.1%,状態異常抵抗:3.9%,クリティカル発生率:2.0%	セット装備:[テシアン装備]	1680	0	0	0	0	0	0	10	0	0	0	0	0	4	0.02	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/juJSMP7ahyr-CJ780L_W-fiQ6rCL_CrxmzjbSQyrL2vhDejnrmRRvJ5TX4241wv8saCMuJS4vdpD4Tl0oN4rVHf3jWrPoOGSkhUvTnAq8tk=w120	ルビアのサークレット	1英雄	11頭	防御力:10,絶対回避:4,最大HP:278,MP回復:17,スキルダメージ増幅:2.8%,ガード貫通:3.9%	セット装備:[ルビア装備]	1685.99	0	0	0	0	0.028	0	10	0	0.039	0	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/TJsU7fpkOrP1qZOUuslqNPlsZ7MSIkLMGrdwiwTVlmBfHey_shgztLfY1d1N4r3xwUw0bc4TJ8t519TljVIw2wkHu7CCChKmx5gpouvZcDTw=w120	キキのキュイラス	1英雄	13上装備	防御力:8,絶対回避:4,MP回復:17,防御貫通:2,忍耐:2	-	1700	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	17	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/ZyYrqe6c63waKMcHgr-pA1gfQisQPmIWmvq0ZuZEoRS0Z0D33eCzpLTco06MIJoeRLDHr5FIaMf6wde0X03VXTi3wRSCk2czpOIgb0sZ-aY=w120	カリスタのプレートメイル	1英雄	13上装備	防御力:9,絶対回避:4,最大MP:111,攻撃力増幅:3.5%,ガード:2.8%	セット装備:[カリスタ装備]	1729	0	0.035	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/555AHt5FGkllC4KEW-oN8U6cal6OVr9JNvLsDlMzEQazHfXLaK4OyKSHXaFnddB9uA4E6nbu69D21CgpEeb6yzbzTlsllCjsngntiqK_mxCP=w120	テシアンの鎧	1英雄	13上装備	防御力:10,絶対回避:4,気絶抵抗:3.9%,クリティカル抵抗:2.3%,クリティカルダメージ増幅:3.9%	セット装備:[テシアン装備]	1745.52	0	0	0.039	0	0	0	10	0	0	0	0	0.039	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/7pv8MUB-eHs10ize6Fgh0x5MBlqrdeqJ7fosi87Pdvsm1rI0c-wW34bJCyhHxJ98gf5y5tDbaX4C_JB6Bj6XUvXEBcPFuiXbfrEU0FpxeQk=w120	ルビアのローブ	1英雄	13上装備	防御力:10,絶対回避:4,MP回復:17,スキルダメージ耐性:2.8%,状態異常的中:5.6%,武力:3	セット装備:[ルビア装備]	1680	0	0	0	0	0	0	10	3	0	0	0	0	4	0	0	17	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/4iiy-vPtV8C7SWw_M6rQ9-ntUez1iIHUViPpDbmDSUSFWdZgmqS3aKbAoOuQBEHzxyufLmE88vNNM_ZfBTX95N8ZipodexIpWL_zMO3fEiSF7w=w120	レナのグローブ	1英雄	12手	防御力:8,絶対回避:4,MP回復:17,ガード貫通:1.2%,忍耐:2	セット装備:[レナ装備]	1680.12	0	0	0	0	0	0	8	0	0.012	0	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/xpA_DOIxhPEZmRaCB9jpivIZl2uzghOPQZx9l_FpHle1-SeIIs9GCatUtDuyUAvH8gi18YysNFh0h4OVUbLYMTzoC5seLsv0asmsvJ14LPY=w120	ラザエルのガントレット	1英雄	12手	防御力:9,絶対回避:4,攻撃力増幅:3.5%,クリティカル抵抗:2.0%,活力:2	-	1729	0	0.035	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/K6k195fsWmqkJEfDO0ValkbfZxO1kSNVA2RnQ1CV5pDS3xznTwVDqRZurPDeQ8edWR49WN8269aNhfBYgaq3_i06B0Ckhz-0HyXggaMQi9GX=w120	テシアンのグローブ	1英雄	12手	防御力:10,絶対回避:4,最大HP:222,状態異常抵抗:3.9%,クリティカル発生率:2.0%	セット装備:[テシアン装備]	1680	0	0	0	0	0	0	10	0	0	0	0	0	4	0.02	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
